idclientecrm,monto_total1,monto_total2,monto_total3,monto_total4,monto_total5,contratado Super Destacado1,contratado Super Destacado2,contratado Super Destacado3,contratado Super Destacado4,contratado Super Destacado5,contratado Destacado1,contratado Destacado2,contratado Destacado3,contratado Destacado4,contratado Destacado5,contratado Simple1,contratado Simple2,contratado Simple3,contratado Simple4,contratado Simple5,contratado Desarrollo Super Destacado1,contratado Desarrollo Super Destacado2,contratado Desarrollo Super Destacado3,contratado Desarrollo Super Destacado4,contratado Desarrollo Super Destacado5,contratado Desarrollo Destacado1,contratado Desarrollo Destacado2,contratado Desarrollo Destacado3,contratado Desarrollo Destacado4,contratado Desarrollo Destacado5,contratado Desarrollo Simple1,contratado Desarrollo Simple2,contratado Desarrollo Simple3,contratado Desarrollo Simple4,contratado Desarrollo Simple5,contratado freemium1,contratado freemium2,contratado freemium3,contratado freemium4,contratado freemium5,Lead Venta1,Lead Venta2,Lead Venta3,Lead Venta4,Lead Venta5,Lead Alquiler1,Lead Alquiler2,Lead Alquiler3,Lead Alquiler4,Lead Alquiler5,Lead Alquiler temporal1,Lead Alquiler temporal2,Lead Alquiler temporal3,Lead Alquiler temporal4,Lead Alquiler temporal5
10400172,743.0,743.0,603.0,603.0,603.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,39.0,30.0,19.0,47.0,54.0,43.0,63.0,187.0,38.0,0.0,0.0,0.0,0.0,0.0
10400174,620.0,620.0,620.0,620.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,63.0,52.0,27.0,385.0,422.0,615.0,719.0,573.0,0.0,0.0,0.0,0.0,0.0
10400175,399.0,399.0,399.0,399.0,700.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,6.0,3.0,90.0,90.0,90.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,11.0,11.0,4.0,49.0,79.0,155.0,206.0,189.0,0.0,0.0,0.0,0.0,0.0
10400183,579.0,579.0,579.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,41.0,44.0,30.0,34.0,70.0,53.0,64.0,177.0,0.0,0.0,0.0,0.0,0.0
10400185,564.0,564.0,564.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,12.0,12.0,92.0,101.0,52.0,45.0,73.0,0.0,0.0,0.0,0.0,0.0
10400189,891.0,891.0,891.0,1250.0,1163.0,0.0,0.0,5.0,5.0,5.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,5.0,42.0,51.0,47.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0
10400193,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,30.0,22.0,207.0,149.0,111.0,116.0,230.0,0.0,0.0,0.0,0.0,0.0
10400195,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,0.0,0.0,10.0,10.0,25.0,25.0,25.0,25.0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,49.0,63.0,37.0,1.0,1.0,4.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0
10400200,1466.0,1466.0,1466.0,1466.0,1466.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,14.0,9.0,56.0,197.0,724.0,632.0,144.0,0.0,0.0,0.0,0.0,0.0
10400202,679.0,679.0,679.0,679.0,679.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,18.0,7.0,19.0,837.0,167.0,172.0,126.0,138.0,0.0,0.0,0.0,0.0,0.0
10400204,299.0,299.0,299.0,-97.0,700.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,6.0,3.0,50.0,50.0,50.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,5.0,3.0,61.0,37.0,26.0,47.0,29.0,0.0,0.0,0.0,0.0,0.0
10400205,699.0,699.0,498.0,900.0,430.0,4.0,4.0,6.0,3.0,3.0,12.0,12.0,14.0,7.0,7.0,165.0,165.0,130.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,21.0,31.0,110.0,67.0,93.0,106.0,78.0,0.0,0.0,0.0,0.0,0.0
10400206,1618.0,1618.0,1618.0,1618.0,1618.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,10005.0,10005.0,10005.0,10005.0,10005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,57.0,55.0,23.0,113.0,246.0,172.0,199.0,233.0,0.0,0.0,0.0,0.0,0.0
10400207,1023.0,1023.0,1023.0,1023.0,1023.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,61.0,86.0,73.0,49.0,524.0,292.0,197.0,341.0,315.0,0.0,0.0,0.0,0.0,0.0
10400215,337.0,337.0,337.0,337.0,380.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,102.0,102.0,102.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,3.0,165.0,48.0,108.0,24.0,26.0,20.0,0.0,0.0,0.0,0.0
10400216,198.0,198.0,198.0,198.0,198.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,65.0,44.0,0.0,34.0,80.0,0.0,0.0,0.0,0.0,0.0
10400221,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,22.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400233,700.0,448.0,448.0,448.0,448.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,3.0,60.0,60.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,23.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400236,1549.0,1549.0,1549.0,1549.0,1549.0,8.0,8.0,8.0,8.0,8.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,133.0,221.0,197.0,118.0,56.0,104.0,74.0,71.0,159.0,0.0,0.0,0.0,0.0,0.0
10400237,399.0,399.0,399.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400241,183.0,183.0,183.0,183.0,183.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400243,1999.0,1999.0,1999.0,1999.0,1999.0,6.0,6.0,6.0,6.0,6.0,35.0,35.0,35.0,35.0,35.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,267.0,214.0,227.0,215.0,83.0,76.0,135.0,187.0,117.0,3.0,1.0,1.0,0.0,0.0
10400251,999.0,0.0,999.0,999.0,999.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,15.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,15.0,93.0,124.0,644.0,653.0,406.0,539.0,484.0,37.0,20.0,61.0,16.0,5.0
10400254,2049.0,2049.0,2049.0,2049.0,2049.0,40.0,40.0,40.0,40.0,40.0,75.0,75.0,75.0,75.0,75.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,175.0,162.0,117.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400255,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,121.0,120.0,108.0,85.0,54.0,36.0,42.0,84.0,0.0,0.0,0.0,0.0,0.0
10400257,283.0,283.0,283.0,283.0,283.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,35.0,35.0,35.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,3.0,5.0,53.0,36.0,18.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
10400260,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,50.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,10.0,21.0,15.0,158.0,156.0,120.0,99.0,157.0,0.0,0.0,0.0,0.0,0.0
10400262,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,50.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
10400263,1549.0,1549.0,1549.0,1549.0,1549.0,9.0,9.0,9.0,9.0,9.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,114.0,87.0,94.0,89.0,52.0,58.0,45.0,49.0,19.0,0.0,0.0,0.0,0.0,0.0
10400264,656.0,656.0,656.0,656.0,656.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400265,700.0,700.0,700.0,576.0,1100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,150.0,150.0,150.0,150.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,15.0,18.0,17.0,419.0,417.0,427.0,447.0,547.0,0.0,0.0,0.0,0.0,0.0
10400268,1499.0,1499.0,1499.0,1499.0,1499.0,11.0,11.0,11.0,11.0,1.0,40.0,40.0,40.0,40.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,286.0,201.0,245.0,263.0,159.0,135.0,185.0,26.0,63.0,0.0,0.0,0.0,0.0,0.0
10400269,649.0,649.0,649.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,30000.0,30000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,11.0,15.0,15.0,83.0,94.0,231.0,169.0,152.0,76.0,88.0,145.0,131.0,111.0
10400271,513.0,513.0,513.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,15.0,6.0,1.0,6.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
10400273,8407.0,8627.0,9506.0,8407.0,8407.0,58.0,56.0,56.0,53.0,53.0,120.0,120.0,120.0,120.0,120.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,2006.0,2078.0,2347.0,2086.0,623.0,459.0,730.0,375.0,485.0,0.0,0.0,0.0,0.0,0.0
10400275,1121.0,1121.0,1121.0,1121.0,1121.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,170.0,174.0,143.0,132.0,144.0,314.0,201.0,227.0,296.0,0.0,0.0,0.0,0.0,0.0
10400280,1599.0,1599.0,1599.0,1599.0,1599.0,5.0,5.0,5.0,5.0,5.0,75.0,75.0,75.0,75.0,75.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,51.0,57.0,67.0,235.0,227.0,146.0,297.0,265.0,0.0,0.0,0.0,0.0,0.0
10400284,199.0,199.0,199.0,199.0,199.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,20017.0,20017.0,20017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400287,549.0,549.0,473.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,11.0,12.0,15.0,2.0,4.0,11.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0
10400291,1499.0,1499.0,1499.0,1499.0,1499.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,78.0,72.0,82.0,57.0,249.0,426.0,228.0,177.0,62.0,0.0,0.0,0.0,0.0,0.0
10400292,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,75.0,75.0,75.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,24.0,49.0,112.0,25.0,63.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0
10400295,499.0,499.0,98.0,900.0,495.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,7.0,7.0,7.0,50.0,50.0,15.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,12.0,15.0,10.0,26.0,234.0,84.0,83.0,39.0,0.0,0.0,0.0,0.0,0.0
10400301,243.0,243.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400302,749.0,749.0,749.0,749.0,749.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,59.0,52.0,22.0,49.0,85.0,54.0,84.0,202.0,1.0,4.0,2.0,3.0,7.0
10400303,672.0,672.0,672.0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,3.0,1.0,67.0,212.0,66.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0
10400304,1499.0,0.0,1499.0,1499.0,1499.0,8.0,8.0,8.0,10.0,10.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,102.0,99.0,92.0,119.0,0.0,22.0,75.0,78.0,121.0,0.0,0.0,0.0,0.0,0.0
10400307,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400309,399.0,399.0,399.0,399.0,399.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,6.0,20.0,20.0,20.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
10400311,750.0,750.0,750.0,750.0,750.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,87.0,82.0,91.0,98.0,87.0,165.0,122.0,157.0,160.0,0.0,0.0,0.0,0.0,0.0
10400314,720.0,720.0,720.0,720.0,720.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,38.0,38.0,26.0,120.0,435.0,309.0,350.0,172.0,0.0,0.0,0.0,0.0,0.0
10400317,311.0,311.0,311.0,311.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400324,399.0,399.0,399.0,399.0,399.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,50.0,50.0,50.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,14.0,19.0,50.0,75.0,149.0,47.0,175.0,0.0,0.0,0.0,0.0,0.0
10400328,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,43.0,28.0,26.0,57.0,116.0,63.0,75.0,53.0,0.0,0.0,0.0,0.0,0.0
10400330,399.0,649.0,649.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,4.0,16.0,32.0,158.0,271.0,173.0,134.0,139.0,0.0,0.0,0.0,0.0,0.0
10400331,1599.0,1599.0,1599.0,1599.0,1599.0,9.0,9.0,9.0,9.0,9.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,56.0,67.0,45.0,198.0,280.0,159.0,157.0,335.0,4.0,8.0,9.0,13.0,6.0
10400333,2000.0,0.0,2000.0,2000.0,2000.0,30.0,30.0,15.0,15.0,15.0,80.0,80.0,40.0,40.0,40.0,10025.0,10025.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,90.0,66.0,65.0,103.0,20.0,16.0,8.0,10.0,97.0,0.0,0.0,0.0,0.0,0.0
10400335,1099.0,1099.0,1099.0,1099.0,1099.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,63.0,74.0,100.0,6.0,0.0,5.0,1.0,0.0,7.0,7.0,8.0,4.0,5.0
10400338,4899.0,4399.0,4399.0,4399.0,4399.0,11.0,11.0,11.0,11.0,1.0,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,264.0,222.0,194.0,220.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
